Group,MediumID,kx,ky,kz,CandidateLength,LengthError,Valid
2,A6,-1,1,0,12348.9566707779,7348.95667077789,0
2,A6,-1,1,1,15900.1732056087,10900.1732056087,0
2,A6,0,-1,-1,14421.7807202732,9421.78072027318,0
2,A6,0,-1,0,10407.0426277233,5407.04262772329,0
2,A6,0,-1,1,14443.8676734058,9443.86767340577,0
2,A6,0,0,-1,10336.7772754722,5336.77727547215,0
2,A6,0,0,0,2677.26381858866,-2322.73618141134,0
2,A6,0,0,1,10367.570528621,5367.57052862098,0
2,A6,0,1,-1,14342.5998250593,9342.59982505933,0
2,A6,0,1,0,10297.0358284993,5297.0358284993,0
2,A6,0,1,1,14364.8085251772,9364.80852517724,0
2,A6,1,-1,-1,19013.678632508,14013.678632508,0
2,A6,1,-1,0,16181.4323300472,11181.4323300472,0
2,A6,1,-1,1,19030.4369199318,14030.4369199318,0
2,A6,1,0,-1,16136.3310711997,11136.3310711997,0
2,A6,1,0,0,12676.7486979498,7676.74869794982,0
2,A6,1,0,1,16156.0742342495,11156.0742342495,0
2,A6,1,1,-1,18953.6905572092,13953.6905572092,0
2,A6,1,1,0,16110.9019874757,11110.9019874757,0
2,A6,1,1,1,18970.5018373699,13970.5018373699,0
2,A7,-1,-1,-1,16535.9315304246,11535.9315304246,0
2,A7,-1,-1,0,13194.4648225442,8194.46482254419,0
2,A7,-1,-1,1,16575.6077513864,11575.6077513864,0
2,A7,-1,0,-1,13067.4571867348,8067.45718673482,0
2,A7,-1,0,0,8450.75781818489,3450.75781818489,0
2,A7,-1,0,1,13117.6285233299,8117.62852332992,0
2,A7,-1,1,-1,16373.1439581836,11373.1439581836,0
2,A7,-1,1,0,12989.869647147,7989.86964714697,0
2,A7,-1,1,1,16413.2136958103,11413.2136958103,0
2,A7,0,-1,-1,14298.4047598703,9298.40475987033,0
2,A7,0,-1,0,10251.8900233834,5251.8900233834,0
2,A7,0,-1,1,14344.2713103878,9344.27131038777,0
2,A7,0,0,-1,10087.902875491,5087.902875491,0
2,A7,0,0,0,1556.48796969499,-3443.51203030501,0
2,A7,0,0,1,10152.8087332654,5152.80873326543,0
2,A7,0,1,-1,14109.8260150009,9109.82601500092,0
2,A7,0,1,0,9987.19482878262,4987.19482878262,0
2,A7,0,1,1,14156.3035755287,9156.30357552874,0
2,A7,1,-1,-1,18315.3412683268,13315.3412683268,0
2,A7,1,-1,0,15365.8255928453,10365.8255928453,0
2,A7,1,-1,1,18351.1707126332,13351.1707126332,0
2,A7,1,0,-1,15256.9043886213,10256.9043886213,0
2,A7,1,0,0,11551.1904970006,6551.19049700062,0
2,A7,1,0,1,15299.8977863404,10299.8977863404,0
2,A7,1,1,-1,18168.5039910222,13168.5039910222,0
2,A7,1,1,0,15190.5038641335,10190.5038641335,0
2,A7,1,1,1,18204.6224355442,13204.6224355442,0
2,A8,-1,-1,-1,16919.9054851782,11919.9054851782,0
2,A8,-1,-1,0,13609.3506838183,8609.35068381831,0
2,A8,-1,-1,1,16856.62037429,11856.62037429,0
2,A8,-1,0,-1,13610.1293357748,8610.12933577477,0
2,A8,-1,0,0,9174.24901255138,4174.24901255138,0
2,A8,-1,0,1,13531.3735205293,8531.37352052935,0
2,A8,-1,1,-1,16857.8776673006,11857.8776673006,0
2,A8,-1,1,0,13532.1566593597,8532.15665935974,0
2,A8,-1,1,1,16794.3588225701,11794.3588225701,0
2,A8,0,-1,-1,14240.9383371457,9240.93833714571,0
2,A8,0,-1,0,10086.4041724576,5086.40417245756,0
2,A8,0,-1,1,14165.6900127721,9165.69001277213,0
2,A8,0,0,-1,10087.4547647829,5087.45476478286,0
2,A8,0,0,0,829.438387900712,-4170.56161209929,0
2,A8,0,0,1,9980.94146095979,4980.94146095979,0
2,A8,0,1,-1,14167.1861193638,9167.18611936381,0
2,A8,0,1,0,9982.00315309895,4982.00315309895,0
2,A8,0,1,1,14091.5439663743,9091.54396637431,0
2,A8,1,-1,-1,17869.6795667245,12869.6795667245,0
2,A8,1,-1,0,14773.512521577,9773.51252157701,0
2,A8,1,-1,1,17809.7696962363,12809.7696962363,0
2,A8,1,0,-1,14774.2298183886,9774.22981838864,0
2,A8,1,0,0,10826.3147531534,5826.31475315339,0
2,A8,1,0,1,14701.7113133856,9701.71131338558,0
2,A8,1,1,-1,17810.959705634,12810.959705634,0
2,A8,1,1,0,14702.4321132084,9702.43211320837,0
2,A8,1,1,1,17750.8516542526,12750.8516542526,0
2,A9,-1,-1,-1,16544.420725053,11544.420725053,0
2,A9,-1,-1,0,12988.2969919756,7988.29699197562,0
2,A9,-1,-1,1,16238.0374545683,11238.0374545683,0
2,A9,-1,0,-1,13053.3454443661,8053.34544436605,0
2,A9,-1,0,0,8085.03734772778,3085.03734772778,0
2,A9,-1,0,1,12662.7734141599,7662.77341415987,0
2,A9,-1,1,-1,16342.0255002965,11342.0255002965,0
2,A9,-1,1,0,12729.4854207286,7729.48542072864,0
2,A9,-1,1,1,16031.7747208706,11031.7747208706,0
2,A9,0,-1,-1,14564.6620947421,9564.66209474211,0
2,A9,0,-1,0,10349.2697113477,5349.2697113477,0
2,A9,0,-1,1,14215.6739264243,9215.67392642431,0
2,A9,0,0,-1,10430.7886612858,5430.78866128577,0
2,A9,0,0,0,1944.05599729246,-3055.94400270754,0
2,A9,0,0,1,9937.67353784626,4937.67353784626,0
2,A9,0,1,-1,14334.3406635533,9334.3406635533,0
2,A9,0,1,0,10022.5407897897,5022.54078978972,0
2,A9,0,1,1,13979.6039109554,8979.60391095541,0
2,A9,1,-1,-1,18722.7376935232,13722.7376935232,0
2,A9,1,-1,0,15669.0429945378,10669.0429945378,0
2,A9,1,-1,1,18452.5583589072,13452.5583589072,0
2,A9,1,0,-1,15723.0047033913,10723.0047033913,0
2,A9,1,0,0,11924.381683218,6924.38168321799,0
2,A9,1,0,1,15400.2883139007,10400.2883139007,0
2,A9,1,1,-1,18544.1324160839,13544.1324160839,0
2,A9,1,1,0,15455.1884067925,10455.1884067925,0
2,A9,1,1,1,18271.3122219959,13271.3122219959,0
2,A10,-1,-1,-1,16254.1747190065,11254.1747190065,0
2,A10,-1,-1,0,12893.8195071379,7893.81950713794,0
2,A10,-1,-1,1,16379.9562627411,11379.9562627411,0
2,A10,-1,0,-1,12807.2281461074,7807.22814610736,0
2,A10,-1,0,0,8128.80547639714,3128.80547639714,0
2,A10,-1,0,1,12966.4900478026,7966.49004780258,0
2,A10,-1,1,-1,16243.5214709403,11243.5214709403,0
2,A10,-1,1,0,12880.3872404349,7880.38724043487,0
2,A10,-1,1,1,16369.3848739107,11369.3848739107,0
2,A10,0,-1,-1,14199.8286525885,9199.82865258855,0
2,A10,0,-1,0,10182.7068822359,5182.70688223589,0
2,A10,0,-1,1,14343.6363986331,9343.63639863314,0
2,A10,0,0,-1,10072.8362814715,5072.83628147148,0
2,A10,0,0,0,1874.6776896276,-3125.3223103724,0
2,A10,0,0,1,10274.570654127,5274.57065412696,0
2,A10,0,1,-1,14187.6329154578,9187.63291545779,0
2,A10,0,1,0,10165.6929636125,5165.69296361251,0
2,A10,0,1,1,14331.5630381721,9331.56303817208,0
2,A10,1,-1,-1,18413.909735028,13413.909735028,0
2,A10,1,-1,0,15528.1826823495,10528.1826823495,0
2,A10,1,-1,1,18525.0328772469,13525.0328772469,0
2,A10,1,0,-1,15456.356903236,10456.356903236,0
2,A10,1,0,0,11872.2935613499,6872.29356134993,0
2,A10,1,0,1,15588.5772312142,10588.5772312142,0
2,A10,1,1,-1,18404.5066684947,13404.5066684947,0
2,A10,1,1,0,15517.0310110319,10517.0310110319,0
2,A10,1,1,1,18515.6862439388,13515.6862439388,0
2,A11,-1,-1,-1,16008.273412388,11008.273412388,0
2,A11,-1,-1,0,12343.6976900924,7343.69769009237,0
2,A11,-1,-1,1,15762.8971855752,10762.8971855752,0
2,A11,-1,0,-1,12344.9621815739,7344.96218157391,0
2,A11,-1,0,0,6964.2046410996,1964.2046410996,0
2,A11,-1,0,1,12025.0655425131,7025.06554251312,0
2,A11,-1,1,-1,15764.8775727315,10764.8775727315,0
2,A11,-1,1,0,12026.363536075,7026.36353607501,0
2,A11,-1,1,1,15515.6525779761,10515.6525779761,0
2,A11,0,-1,-1,14733.9398309763,9733.9398309763,0
2,A11,0,-1,0,10639.1276879946,5639.12768799458,0
2,A11,0,-1,1,14466.9655761005,9466.96557610047,0
2,A11,0,0,-1,10640.5947466084,5640.59474660845,0
2,A11,0,0,0,3053.57357536614,-1946.42642463386,0
2,A11,0,0,1,10267.7342485476,5267.7342485476,0
2,A11,0,1,-1,14469.1233383461,9469.12333834613,0
2,A11,0,1,0,10269.2543643098,5269.2543643098,0
2,A11,0,1,1,14197.1701482203,9197.17014822035,0
2,A11,1,-1,-1,19439.9883806522,14439.9883806522,0
2,A11,1,-1,0,16553.4045820947,11553.4045820947,0
2,A11,1,-1,1,19238.4318039994,14238.4318039994,0
2,A11,1,0,-1,16554.3475213798,11554.3475213798,0
2,A11,1,0,0,13044.0973960346,8044.09739603456,0
2,A11,1,0,1,16317.185170729,11317.185170729,0
2,A11,1,1,-1,19240.0544561946,14240.0544561946,0
2,A11,1,1,0,16318.1417598928,11318.1417598928,0
2,A11,1,1,1,19036.3811034183,14036.3811034183,0
2,A12,-1,-1,-1,15015.8239636588,10015.8239636588,0
2,A12,-1,-1,0,11102.7971948732,6102.79719487322,0
2,A12,-1,-1,1,14868.3974184638,9868.39741846377,0
2,A12,-1,0,-1,11280.1932688351,6280.19326883513,0
2,A12,-1,0,0,5003.98805206093,3.98805206093311,0
2,A12,-1,0,1,11083.1869364395,6083.18693643953,0
2,A12,-1,1,-1,15133.0945631407,10133.0945631407,0
2,A12,-1,1,0,11260.891940688,6260.89194068802,0
2,A12,-1,1,1,14986.8216624723,9986.82166247226,0
2,A12,0,-1,-1,15014.495425502,10014.495425502,0
2,A12,0,-1,0,11101.0003659723,6101.00036597226,0
2,A12,0,-1,1,14867.0557060977,9867.05570609768,0
2,A12,0,0,-1,11278.42470193,6278.42470193,0
2,A12,0,0,0,5000,2.72848410531878e-12,1
2,A12,0,0,1,11081.3869277675,6081.38692776745,0
2,A12,0,1,-1,15131.7763210995,10131.7763210995,0
2,A12,0,1,0,11259.1203419576,6259.12034195762,0
2,A12,0,1,1,14985.4905531177,9985.49055311768,0
2,A12,1,-1,-1,20625.1103380625,15625.1103380625,0
2,A12,1,-1,0,17977.550241903,12977.550241903,0
2,A12,1,-1,1,20518.0274135464,15518.0274135464,0
2,A12,1,0,-1,18087.6468157673,13087.6468157673,0
2,A12,1,0,0,14998.6700602031,9998.67006020306,0
2,A12,1,0,1,17965.4457172019,12965.4457172019,0
2,A12,1,1,-1,20710.6435971126,15710.6435971126,0
2,A12,1,1,0,18075.6160185349,13075.6160185349,0
2,A12,1,1,1,20604.0052099685,15604.0052099685,0
2,A13,-1,-1,-1,15402.3886102943,10402.3886102943,0
2,A13,-1,-1,0,12047.6715770848,7047.67157708482,0
2,A13,-1,-1,1,15907.834735,10907.834735,0
2,A13,-1,0,-1,11928.7063128409,6928.70631284087,0
2,A13,-1,0,0,7085.67920701924,2085.67920701924,0
2,A13,-1,0,1,12574.5642211394,7574.56422113944,0
2,A13,-1,1,-1,15727.5075486708,10727.5075486708,0
2,A13,-1,1,0,12460.6303701006,7460.63037010056,0
2,A13,-1,1,1,16222.827273538,11222.827273538,0
2,A13,0,-1,-1,13993.9843555922,8993.98435559216,0
2,A13,0,-1,0,10185.5001679512,5185.50016795118,0
2,A13,0,-1,1,14548.4442191634,9548.44421916339,0
2,A13,0,0,-1,10044.5038473807,5044.50384738069,0
2,A13,0,0,0,2967.30063640691,-2032.69936359309,0
2,A13,0,0,1,10803.5960954488,5803.59609544879,0
2,A13,0,1,-1,14351.0458481441,9351.04584814406,0
2,A13,0,1,0,10670.7700032523,5670.77000325226,0
2,A13,0,1,1,14892.2176988212,9892.21769882121,0
2,A13,1,-1,-1,18826.3013198715,13826.3013198715,0
2,A13,1,-1,0,16196.9885137136,11196.9885137136,0
2,A13,1,-1,1,19242.0178889883,14242.0178889883,0
2,A13,1,0,-1,16108.6958125753,11108.6958125753,0
2,A13,1,0,0,12938.4271188138,7938.42711881382,0
2,A13,1,0,1,16592.6402912747,11592.6402912747,0
2,A13,1,1,-1,19093.2066499467,14093.2066499467,0
2,A13,1,1,0,16506.4640581908,11506.4640581908,0
2,A13,1,1,1,19503.2348914512,14503.2348914512,0
2,A14,-1,-1,-1,14943.1574342502,9943.1574342502,0
2,A14,-1,-1,0,10955.9937384574,5955.9937384574,0
2,A14,-1,-1,1,14723.0989770988,9723.09897709883,0
2,A14,-1,0,-1,11333.5933157351,6333.59331573507,0
2,A14,-1,0,0,5018.58367856964,18.5836785696356,0
2,A14,-1,0,1,11041.8307735238,6041.83077352376,0
2,A14,-1,1,-1,15284.0675472259,10284.0675472259,0
2,A14,-1,1,0,11416.5916752984,6416.59167529843,0
2,A14,-1,1,1,15068.9883593035,10068.9883593035,0
2,A14,0,-1,-1,14936.9264564696,9936.9264564696,0
2,A14,0,-1,0,10947.4936244929,5947.49362449288,0
2,A14,0,-1,1,14716.7748284277,9716.7748284277,0
2,A14,0,0,-1,11325.3766077632,6325.37660776317,0
2,A14,0,0,0,5000,-4.54747350886464e-12,1
2,A14,0,0,1,11033.3967884931,6033.39678849314,0
2,A14,0,1,-1,15277.9756070416,10277.9756070416,0
2,A14,0,1,0,11408.4347454718,6408.43474547178,0
2,A14,0,1,1,15062.8094336355,10062.8094336355,0
2,A14,1,-1,-1,20565.1547484374,15565.1547484374,0
2,A14,1,-1,0,17879.078122753,12879.078122753,0
2,A14,1,-1,1,20405.8148382229,15405.8148382229,0
2,A14,1,0,-1,18112.9228223626,13112.9228223626,0
2,A14,1,0,0,14993.792644331,9993.792644331,0
2,A14,1,0,1,17931.8058921439,12931.8058921439,0
2,A14,1,1,-1,20814.186424421,15814.186424421,0
2,A14,1,1,0,18164.9718194904,13164.9718194904,0
2,A14,1,1,1,20656.7675567891,15656.7675567891,0
2,A15,-1,-1,-1,15788.1087744981,10788.1087744981,0
2,A15,-1,-1,0,12019.7736642856,7019.77366428561,0
2,A15,-1,-1,1,15481.7808796638,10481.7808796638,0
2,A15,-1,0,-1,12023.7238901847,7023.72389018466,0
2,A15,-1,0,0,6307.17975426939,1307.17975426939,0
2,A15,-1,0,1,11618.5668960476,6618.56689604764,0
2,A15,-1,1,-1,15487.9144399564,10487.9144399564,0
2,A15,-1,1,0,11622.6534820874,6622.65348208736,0
2,A15,-1,1,1,15175.5281367716,10175.5281367716,0
2,A15,0,-1,-1,14943.1985893322,9943.19858933222,0
2,A15,0,-1,0,10886.2190105421,5886.21901054213,0
2,A15,0,-1,1,14619.1772891212,9619.17728912121,0
2,A15,0,0,-1,10890.5804065822,5890.5804065822,0
2,A15,0,0,0,3716.89680479572,-1283.10319520428,0
2,A15,0,0,1,10441.5469219254,5441.54692192537,0
2,A15,0,1,-1,14625.672603482,9625.672603482,0
2,A15,0,1,0,10446.0939766744,5446.09397667436,0
2,A15,0,1,1,14294.4555557314,9294.45555573142,0
2,A15,1,-1,-1,19933.2383090419,14933.2383090419,0
2,A15,1,-1,0,17103.934335419,12103.934335419,0
2,A15,1,-1,1,19691.4994354313,14691.4994354313,0
2,A15,1,0,-1,17106.7105837758,12106.7105837758,0
2,A15,1,0,0,13705.8428147391,8705.8428147391,0
2,A15,1,0,1,16824.4080884768,11824.4080884768,0
2,A15,1,1,-1,19696.3221061466,14696.3221061466,0
2,A15,1,1,0,16827.2304546633,11827.2304546633,0
2,A15,1,1,1,19451.6391350348,14451.6391350348,0
2,A16,-1,-1,-1,15266.5002405967,10266.5002405967,0
2,A16,-1,-1,0,11318.6672520504,6318.6672520504,0
2,A16,-1,-1,1,14938.4881139002,9938.4881139002,0
2,A16,-1,0,-1,11407.0169004847,6407.01690048471,0
2,A16,-1,0,0,5016.59579141506,16.5957914150558,0
2,A16,-1,0,1,10964.1430171693,5964.14301716932,0
2,A16,-1,1,-1,15072.2937716775,10072.2937716775,0
2,A16,-1,1,0,11055.3262415113,6055.3262415113,0
2,A16,-1,1,1,14739.96055194,9739.96055194002,0
2,A16,0,-1,-1,15261.0548869236,10261.0548869236,0
2,A16,0,-1,0,11311.3215420743,6311.32154207433,0
2,A16,0,-1,1,14932.9231496949,9932.92314969492,0
2,A16,0,0,-1,11399.7281210343,6399.72812103431,0
2,A16,0,0,0,5000,4.54747350886464e-12,1
2,A16,0,0,1,10956.5596227328,5956.55962273284,0
2,A16,0,1,-1,15066.7782291141,10066.7782291141,0
2,A16,0,1,0,11047.8054369094,6047.80543690941,0
2,A16,0,1,1,14734.3206066077,9734.32060660771,0
2,A16,1,-1,-1,20802.248987243,15802.248987243,0
2,A16,1,-1,0,18104.6889421981,13104.6889421981,0
2,A16,1,-1,1,20562.7323199095,15562.7323199095,0
2,A16,1,0,-1,18160.0541821619,13160.0541821619,0
2,A16,1,0,0,14994.4578650099,9994.45786500988,0
2,A16,1,0,1,17885.1884371414,12885.1884371414,0
2,A16,1,1,-1,20660.1445510641,15660.1445510641,0
2,A16,1,1,0,17941.2310513343,12941.2310513343,0
2,A16,1,1,1,20418.9610510393,15418.9610510393,0
2,A17,-1,-1,-1,16791.022460122,11791.022460122,0
2,A17,-1,-1,0,13364.8568956358,8364.85689563578,0
2,A17,-1,-1,1,16592.1778083928,11592.1778083928,0
2,A17,-1,0,-1,13518.7604694545,8518.76046945446,0
2,A17,-1,0,0,8912.79132567263,3912.79132567263,0
2,A17,-1,0,1,13270.9763694871,8270.97636948713,0
2,A17,-1,1,-1,16839.6951874031,11839.6951874031,0
2,A17,-1,1,0,13425.9561517661,8425.95615176614,0
2,A17,-1,1,1,16641.4321250801,11641.4321250801,0
2,A17,0,-1,-1,14272.8900396491,9272.89003964906,0
2,A17,0,-1,0,10019.798135113,5019.798135113,0
2,A17,0,-1,1,14038.4229617473,9038.42296174732,0
2,A17,0,0,-1,10224.1791581562,5224.17915815618,0
2,A17,0,0,0,1102.18149257544,-3897.81850742456,0
2,A17,0,0,1,9894.22905673183,4894.22905673183,0
2,A17,0,1,-1,14330.1182420885,9330.11824208848,0
2,A17,0,1,0,10101.1510936496,5101.15109364956,0
2,A17,0,1,1,14096.6030660311,9096.60306603114,0
2,A17,1,-1,-1,18041.406400597,13041.406400597,0
2,A17,1,-1,0,14905.4791770008,9905.4791770008,0
2,A17,1,-1,1,17856.4910909312,12856.4910909312,0
2,A17,1,0,-1,15043.6296911904,10043.6296911904,0
2,A17,1,0,0,11090.1649613595,6090.16496135952,0
2,A17,1,0,1,14821.360378004,9821.36037800401,0
2,A17,1,1,-1,18086.7145623473,13086.7145623473,0
2,A17,1,1,0,14960.2877059343,9960.28770593428,0
2,A17,1,1,1,17902.2672538656,12902.2672538656,0
2,A18,-1,-1,-1,14773.5302151562,9773.53021515623,0
2,A18,-1,-1,0,10977.3898090337,5977.38980903375,0
2,A18,-1,-1,1,14924.7773524707,9924.77735247069,0
2,A18,-1,0,-1,11085.4215761046,6085.4215761046,0
2,A18,-1,0,0,5013.22885187874,13.2288518787391,0
2,A18,-1,0,1,11286.2019972466,6286.20199724661,0
2,A18,-1,1,-1,15083.6317915082,10083.6317915082,0
2,A18,-1,1,0,11391.3054573715,6391.30545737146,0
2,A18,-1,1,1,15231.8000257515,10231.8000257515,0
2,A18,0,-1,-1,14769.04639768,9769.04639768,0
2,A18,0,-1,0,10971.3546792622,5971.3546792622,0
2,A18,0,-1,1,14920.3389874196,9920.33898741957,0
2,A18,0,0,-1,11079.4452929132,6079.44529291318,0
2,A18,0,0,0,5000,2.72848410531878e-12,1
2,A18,0,0,1,11280.3320873698,6280.33208736977,0
2,A18,0,1,-1,15079.2401831288,10079.2401831288,0
2,A18,0,1,0,11385.4897348261,6385.48973482614,0
2,A18,0,1,1,15227.4511492625,10227.4511492625,0
2,A18,1,-1,-1,20444.8592065466,15444.8592065466,0
2,A18,1,-1,0,17895.1993556054,12895.1993556054,0
2,A18,1,-1,1,20554.4168484101,15554.4168484101,0
2,A18,1,0,-1,17961.6715390675,12961.6715390675,0
2,A18,1,0,0,14995.5838992248,9995.58389922482,0
2,A18,1,0,1,18086.2773527344,13086.2773527344,0
2,A18,1,1,-1,20670.0513056736,15670.0513056736,0
2,A18,1,1,0,18152.049828615,13152.049828615,0
2,A18,1,1,1,20778.4216191189,15778.4216191189,0
2,A19,-1,-1,-1,15685.649507788,10685.649507788,0
2,A19,-1,-1,0,11605.6329713453,6605.63297134533,0
2,A19,-1,-1,1,14944.6255506783,9944.62555067829,0
2,A19,-1,0,-1,12309.4465768166,7309.44657681658,0
2,A19,-1,0,0,6338.26405350158,1338.26405350158,0
2,A19,-1,0,1,11350.097241712,6350.09724171203,0
2,A19,-1,1,-1,16031.3863896369,11031.3863896369,0
2,A19,-1,1,0,12068.8220534666,7068.82205346664,0
2,A19,-1,1,1,15307.1088694976,10307.1088694976,0
2,A19,0,-1,-1,14829.1086440056,9829.10864400558,0
2,A19,0,-1,0,10418.904902154,5418.90490215405,0
2,A19,0,-1,1,14042.9589312416,9042.9589312416,0
2,A19,0,0,-1,11197.5594538298,6197.55945382981,0
2,A19,0,0,0,3746.52557798049,-1253.47442201951,0
2,A19,0,0,1,10133.4875581347,5133.4875581347,0
2,A19,0,1,-1,15194.3480369638,10194.3480369638,0
2,A19,0,1,0,10932.4895816458,5932.48958164583,0
2,A19,0,1,1,14428.112996411,9428.11299641098,0
2,A19,1,-1,-1,19843.5210048588,14843.5210048588,0
2,A19,1,-1,0,16805.2504311802,11805.2504311802,0
2,A19,1,-1,1,19263.113928934,14263.113928934,0
2,A19,1,0,-1,17298.7918773712,12298.7918773712,0
2,A19,1,0,0,13707.6371633121,8707.63716331206,0
2,A19,1,0,1,16629.8055546486,11629.8055546486,0
2,A19,1,1,-1,20117.929191717,15117.929191717,0
2,A19,1,1,0,17128.4030530387,12128.4030530387,0
2,A19,1,1,1,19545.6723427913,14545.6723427913,0
2,A20,-1,-1,-1,16517.6524116945,11517.6524116945,0
2,A20,-1,-1,0,12946.5056928275,7946.50569282753,0
2,A20,-1,-1,1,16198.4930816195,11198.4930816195,0
2,A20,-1,0,-1,13014.3400346802,8014.3400346802,0
2,A20,-1,0,0,8009.50778756967,3009.50778756967,0
2,A20,-1,0,1,12606.7990965192,7606.79909651925,0
2,A20,-1,1,-1,16306.8467792827,11306.8467792827,0
2,A20,-1,1,0,12676.4514097543,7676.45140975434,0
2,A20,-1,1,1,15983.4786202729,10983.4786202729,0
2,A20,0,-1,-1,14586.472224122,9586.47222412198,0
2,A20,0,-1,0,10370.3587404651,5370.35874046512,0
2,A20,0,-1,1,14224.0468526647,9224.04685266471,0
2,A20,0,0,-1,10454.9211995981,5454.9211995981,0
2,A20,0,0,0,2021.0259153868,-2978.9740846132,0
2,A20,0,0,1,9943.02339389405,4943.02339389405,0
2,A20,0,1,-1,14347.3197021091,9347.31970210915,0
2,A20,0,1,0,10031.1889173412,5031.18891734119,0
2,A20,0,1,1,13978.6952022085,8978.69520220854,0
2,A20,1,-1,-1,18780.2423492512,13780.2423492512,0
2,A20,1,-1,0,15731.391265793,10731.391265793,0
2,A20,1,-1,1,18500.1578268491,13500.1578268491,0
2,A20,1,0,-1,15787.2641088104,10787.2641088104,0
2,A20,1,0,0,12000.7031669895,7000.70316698946,0
2,A20,1,0,1,15453.0270485446,10453.0270485446,0
2,A20,1,1,-1,18595.104554319,13595.104554319,0
2,A20,1,1,0,15509.9027026901,10509.9027026901,0
2,A20,1,1,1,18312.1885723082,13312.1885723082,0
2,A21,-1,-1,-1,14953.8687273117,9953.86872731167,0
2,A21,-1,-1,0,11008.9046945685,6008.90469456849,0
2,A21,-1,-1,1,14791.0031855353,9791.00318553526,0
2,A21,-1,0,-1,11292.8310510534,6292.83105105343,0
2,A21,-1,0,0,5010.57140534477,10.57140534477,0
2,A21,-1,0,1,11076.2637413742,6076.2637413742,0
2,A21,-1,1,-1,15213.0824089533,10213.0824089533,0
2,A21,-1,1,0,11358.506461768,6358.50646176799,0
2,A21,-1,1,1,15053.0216801295,10053.0216801295,0
2,A21,0,-1,-1,14950.3298995578,9950.32989955778,0
2,A21,0,-1,0,11004.0972717454,6004.09727174535,0
2,A21,0,-1,1,14787.4253819404,9787.42538194041,0
2,A21,0,0,-1,11288.1445481345,6288.14454813447,0
2,A21,0,0,0,5000.00000000001,8.18545231595635e-12,1
2,A21,0,0,1,11071.485567006,6071.485567006,0
2,A21,0,1,-1,15209.6038927233,10209.6038927233,0
2,A21,0,1,0,11353.8470675788,6353.84706757876,0
2,A21,0,1,1,15049.5061677913,10049.5061677913,0
2,A21,1,-1,-1,20576.8447118977,15576.8447118977,0
2,A21,1,-1,0,17916.0355815112,12916.0355815112,0
2,A21,1,-1,1,20458.7908640368,15458.7908640368,0
2,A21,1,0,-1,18091.8871744083,13091.8871744083,0
2,A21,1,0,0,14996.4720581856,9996.4720581856,0
2,A21,1,0,1,17957.5044717345,12957.5044717345,0
2,A21,1,1,-1,20765.9872090273,15765.9872090273,0
2,A21,1,1,0,18132.9539078968,13132.9539078968,0
2,A21,1,1,1,20649.014748562,15649.014748562,0
2,A22,-1,-1,-1,16762.3746407615,11762.3746407615,0
2,A22,-1,-1,0,13557.0373793911,8557.03737939111,0
2,A22,-1,-1,1,16929.5399055961,11929.5399055961,0
2,A22,-1,0,-1,13463.1471289636,8463.14712896359,0
2,A22,-1,0,0,9169.09971180835,4169.09971180835,0
2,A22,-1,0,1,13670.7149935198,8670.7149935198,0
2,A22,-1,1,-1,16779.018375191,11779.018375191,0
2,A22,-1,1,0,13577.6108555209,8577.61085552093,0
2,A22,-1,1,1,16946.0194574692,11946.0194574692,0
2,A22,0,-1,-1,14057.6329848789,9057.63298487893,0
2,A22,0,-1,0,10021.6318055753,5021.63180557534,0
2,A22,0,-1,1,14256.5480729201,9256.54807292012,0
2,A22,0,0,-1,9894.24944886837,4894.24944886837,0
2,A22,0,0,0,843.937832660219,-4156.06216733978,0
2,A22,0,0,1,10174.8852560782,5174.88525607825,0
2,A22,0,1,-1,14077.474886332,9077.47488633199,0
2,A22,0,1,0,10049.4456605462,5049.44566054622,0
2,A22,0,1,1,14276.1135115001,9276.11351150006,0
2,A22,1,-1,-1,17727.2921417194,12727.2921417194,0
2,A22,1,-1,0,14733.3955891651,9733.39558916513,0
2,A22,1,-1,1,17885.4411322672,12885.4411322672,0
2,A22,1,0,-1,14647.0479516093,9647.04795160934,0
2,A22,1,0,0,10832.9161635133,5832.91616351325,0
2,A22,1,0,1,14838.0636039434,9838.0636039434,0
2,A22,1,1,-1,17743.0307646585,12743.0307646585,0
2,A22,1,1,0,14752.3286170212,9752.3286170212,0
2,A22,1,1,1,17901.0407109069,12901.0407109069,0
2,A23,-1,-1,-1,15794.7422023038,10794.7422023038,0
2,A23,-1,-1,0,12285.8730203849,7285.87302038486,0
2,A23,-1,-1,1,15887.4626831601,10887.4626831601,0
2,A23,-1,0,-1,11899.9312981442,6899.93129814417,0
2,A23,-1,0,0,6563.31924687011,1563.31924687011,0
2,A23,-1,0,1,12022.7265697977,7022.72656979772,0
2,A23,-1,1,-1,15288.6509726616,10288.6509726616,0
2,A23,-1,1,0,11628.0541450258,6628.05414502576,0
2,A23,-1,1,1,15384.4219207429,10384.4219207429,0
2,A23,0,-1,-1,14780.1080049726,9780.10800497264,0
2,A23,0,-1,0,10950.8167400629,5950.81674006286,0
2,A23,0,-1,1,14879.1525938215,9879.15259382151,0
2,A23,0,0,-1,10515.991455967,5515.99145596703,0
2,A23,0,0,0,3472.01251981556,-1527.98748018444,0
