Scope,Group,EdgeType,NodeA,NodeB,AxisDistance,ExactDistance
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A139-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A142-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A146-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A169-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A178-4,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A209-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A351-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A363-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A367-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A374-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A375-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A381-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A386-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A388-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A389-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A393-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A398-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A402-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A403-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A411-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A413-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A416-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A419-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A420-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A422-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A424-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A426-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A428-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A429-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A435-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A438-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A440-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A443-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A444-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A447-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A450-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A452-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A454-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A455-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A456-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A459-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A461-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A462-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A463-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A464-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A466-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A471-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A472-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A474-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A477-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A478-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A479-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A480-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A481-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A482-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A485-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A489-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A490-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A491-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A497-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A498-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A499-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A500-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A501-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A502-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A503-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A504-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A505-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A506-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A507-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A508-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A509-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A510-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A512-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A514-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A515-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A516-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A517-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A518-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A519-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A520-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A521-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A522-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A523-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A524-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A525-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A526-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A528-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A529-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A530-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A531-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A533-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A534-1,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A535-1,RIGHT,NaN,0
