Group,MediumID,ExcelRow,RawLength,BoundaryEndpointCount,P1BoundaryAxes,P2BoundaryAxes,HasAbs500Coordinate,Classification,Status,InteriorPointXYZ,BoundaryPointXYZ,ObservedDirectionXYZ,MissingLength,OriginalStartXYZ,OriginalEndXYZ,ForwardPieceCount,BoundaryEventSequence,ObservedPieceMatched,MatchedPieceIndex,MatchedPieceTranslationXYZ,ReplayError,PhysicalCandidateCount,IsUniquelyReconstructed,Reason
2,A47,49,1053.14227422283,1,"NONE","X+5000",1,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3959.59822010861;-500;-114.664350356616","5000;-460.898289390296;-273.23245049489","0.9879023996631;0.0371286117429472;-0.150566646140275",3946.85772577717,"3959.59822010861;-500;-114.664350356616","8899.11021842411;-314.356941285264;-867.497581057993",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
2,A48,50,1034.91808732073,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3977.58135981847;359.25898652865;-115.227055308326","5000;270.675162840378;-248.900081210053","0.987922283616123;-0.0855950096665174;-0.129162904329741",3965.08191267927,"3977.58135981847;359.25898652865;-115.227055308326","8917.19277789908;-68.7160618039371;-761.041576957033",2,"X",1,1,"-0;-0;-0",2.8421709430404e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
2,A49,51,577.473950139756,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4430.2932292045;-249.743104160598;125.407235577456","5000;-192.583780408597;50.2861991895686","0.986549732083368;0.0989816488486931;-0.130085584587335",4422.52604986024,"4430.2932292045;-249.743104160598;125.407235577456","9363.04188962134;245.165140082868;-525.020687359217",2,"X",1,1,"-0;-0;-0",7.105427357601e-15,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A1,3,4874.80715336013,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-337.119122805609;-4694.65516508342;3967.32057366848","-5000;-4872.85737033347;2556.81333101074","-0.956526223602577;-0.0365557445953975;-0.289346265048762",125.192846639874,"-337.119122805609;-4694.65516508342;3967.32057366848","-5119.7502408185;-4877.43388806041;2520.58924842467",2,"X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A2,4,3536.54143714368,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2499.66714527227;-4677.41226432862;-3842.98260498987","-5000;-4866.08250706701;-1349.01698940725","-0.706999451064582;-0.0533488002591512;0.705199036942967",1463.45856285632,"-2499.66714527227;-4677.41226432862;-3842.98260498987","-6034.66440059518;-4944.15626562438;-316.987420275034",2,"X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A3,5,1779.05263698407,2,"X-5000","Y-5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.884482442579779;-0.164911033646857;-0.436457511963802",3220.94736301593,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A4,6,1478.06913913149,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3605.47101992416;-4152.45454528847;692.569672330724","-5000;-4560.01742740096;964.359666454309","-0.943480208845483;-0.275740066091883;0.183881786668849",3521.93086086851,"-3605.47101992416;-4152.45454528847;692.569672330724","-8322.87206415158;-5531.15487574788;1611.97860567497",3,"X>Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A5,7,4422.79632196514,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2483.39752786214;-4066.21125355775;-4015.92273037563","-5000;-4547.39384234608;-410.884225856586","-0.569007091653654;-0.108796009076568;0.815103894026315",577.203678034864,"-2483.39752786214;-4066.21125355775;-4015.92273037563","-5328.43298613041;-4610.19129894059;59.5967397559424",2,"X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A6,8,3442.09243364942,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1558.37167667412;-4567.34509022482;2994.96538491327","-5000;-4519.66210305138;3025.31565018178","-0.999865166223022;0.0138529072337796;0.00881738821764626",1557.90756635058,"-1558.37167667412;-4567.34509022482;2994.96538491327","-6557.69750778923;-4498.08055405592;3039.0523260015",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A7,9,2497.59827637838,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2524.18638177167;-4309.12018384298;92.9776044016462","-5000;-4435.68841088378;396.827175517224","-0.991277757373522;-0.0506759746905055;0.121656702756927",2502.40172362163,"-2524.18638177167;-4309.12018384298;92.9776044016462","-7480.57516863928;-4562.50005729551;701.261118186282",2,"X",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A8,10,2497.12824849134,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2520.22920639355;-4593.9107173629;-2789.43457736672","-5000;-4427.31798471068;-2547.29172280084","-0.993049033466594;0.0667137271595355;0.0969685296348608",2502.87175150866,"-2520.22920639355;-4593.9107173629;-2789.43457736672","-7485.47437372652;-4260.34208156522;-2304.59192919242",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A9,11,2904.01079087906,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3485.9825070119;-1935.54048003478;-2931.73384790774","-5000;-4266.16628897089;-3773.88172280203","-0.52135394873302;-0.802554114556377;-0.289994747106076",2095.98920912094,"-3485.9825070119;-1935.54048003478;-2931.73384790774","-6092.752250677;-5948.31105281666;-4381.70758343812",3,"X>Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A10,12,4342.18122187873,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-759.049103205538;-3308.26191366606;1520.79841217019","-5000;-4209.37005304343;1282.30863091672","-0.976686757205296;-0.207524304798013;-0.0549239585054175",657.818778121274,"-759.049103205538;-3308.26191366606;1520.79841217019","-5642.48288923202;-4345.88343765613;1246.1786196431",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A11,13,913.515101427663,2,"X-5000","Y-5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.242360519290268;-0.970104767628666;-0.0125745184195619",4086.48489857234,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A12,14,2060.38274038113,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3052.51274483836;-4340.69143386373;3699.06174568995","-5000;-4073.06844973178;4316.19087821228","-0.945206546819253;0.129889936897086;0.299521598791966",2939.61725961887,"-3052.51274483836;-4340.69143386373;3699.06174568995","-7778.54547893462;-3691.2417493783;5196.66973964978",3,"X>Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A13,15,4528.15914247438,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-646.677960123347;-4404.32707824943;2419.94434435375","-5000;-3998.61005755231;1241.72274558076","-0.961388922717457;0.0895986664628175;-0.260198805232176",471.840857525615,"-646.677960123347;-4404.32707824943;2419.94434435375","-5453.62257371063;-3956.33374593534;1118.95031819287",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A14,16,3509.93057904505,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1497.00732366556;-3996.37334061972;1135.33399657542","-5000;-3934.96314704756;923.476102249517","-0.998023350446864;0.0174961276837753;-0.0603595682463736",1490.06942095495,"-1497.00732366556;-3996.37334061972;1135.33399657542","-6487.12407589988;-3908.89270220084;833.536155343552",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A15,17,804.902585300458,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-4270.0171209558;-3898.40520002173;-2002.07012722856","-5000;-3809.67060242485;-2329.36103653559","-0.906920778210332;0.110242654474462;-0.406621764278291",4195.09741469954,"-4270.0171209558;-3898.40520002173;-2002.07012722856","-8804.62101200746;-3347.19192764942;-4035.17894862001",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A16,18,2497.84094460506,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2576.92489156017;-3456.76012690378;1835.03092185925","-5000;-3505.79987614971;2439.60639803962","-0.97006781543608;-0.0196328550670322;0.242039220906422",2502.15905539494,"-2576.92489156017;-3456.76012690378;1835.03092185925","-7427.26396874057;-3554.92440223894;3045.22702639136",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A17,19,981.387976262608,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-4102.34949606856;-2841.41616101726;3433.53825557183","-5000;-3160.9915908559;3668.52224946907","-0.914674446440577;-0.325636178115479;0.239440465525289",4018.61202373739,"-4102.34949606856;-2841.41616101726;3433.53825557183","-8675.72172827145;-4469.59705159465;4630.74058319827",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A18,20,1471.2231541959,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-4040.0246999422;-3964.39042857365;-34.9576720364012","-5000;-2897.59141411251;288.901642274303","-0.652501489879337;0.725110267207699;0.220129294041536",3528.7768458041,"-4040.0246999422;-3964.39042857365;-34.9576720364012","-7302.53214933889;-338.839092535155;1065.68879817128",2,"X",1,1,"-0;-0;-0",4.58286294150329e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A19,21,882.416415678777,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-4573.14946376295;-2163.19389376176;-3710.10735315639","-5000;-2779.71438908079;-3244.96239808851","-0.483729142673197;-0.698672967053528;0.527126362115645",4117.58358432122,"-4573.14946376295;-2163.19389376176;-3710.10735315639","-6991.79517712893;-5656.5587290294;-1074.47554257817",3,"X>Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A20,22,1840.46038496326,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3419.62099703407;-3553.43041143183;2744.81331658726","-5000;-2778.66251188592;2206.82508489744","-0.858686780697798;0.420964181503628;-0.292311769427496",3159.53961503674,"-3419.62099703407;-3553.43041143183;2744.81331658726","-7713.05490052306;-1448.60950391369;1283.25446944978",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A21,23,3191.74066050144,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1842.85902237545;-2262.68910855129;-937.535580783762","-5000;-2691.57323766101;-1126.55329185837","-0.989159619606608;-0.134373113209749;-0.0592208864002478",1808.25933949856,"-1842.85902237545;-2262.68910855129;-937.535580783762","-6788.65712040849;-2934.55467460004;-1233.640012785",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A22,24,2765.28806184841,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2957.09873840603;-4028.25170916487;4080.1097010496","-5000;-2602.2578268195;2880.14555663","-0.738766166816064;0.515676432419193;-0.433938207369798",2234.71193815159,"-2957.09873840603;-4028.25170916487;4080.1097010496","-6650.92957248635;-1449.86954706891;1910.41866420061",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A23,25,3450.04396005675,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3403.74489856223;-4013.07197165803;-4024.44102447742","-5000;-2564.86128944441;-1330.47391306341","-0.462676742649827;0.419765863560126;0.780850082666684",1549.95603994325,"-3403.74489856223;-4013.07197165803;-4024.44102447742","-5717.12861181137;-1914.2426538574;-120.190611144001",2,"X",1,1,"-0;-0;-0",5.08422994585042e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A24,26,3815.52228969526,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3477.9024015447;-539.990915338504;269.997026244971","-5000;-2456.20339955356;-2657.38387812609","-0.398922475847171;-0.502214988860175;-0.767229407171113",1184.47771030474,"-3477.9024015447;-539.990915338504;269.997026244971","-5472.51478078056;-3051.06585963938;-3566.15000961059",2,"X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A25,27,3665.68426682574,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3051.86907793065;-3726.31167480155;-220.009212959164","-5000;-2432.17457103533;-3042.63852110194","-0.531450823438297;0.353041072161642;-0.770014300928051",1334.31573317426,"-3051.86907793065;-3726.31167480155;-220.009212959164","-5709.12319512214;-1961.10631399334;-4070.08071759942",2,"X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A26,28,4474.30261795094,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1136.48576879498;-3251.23992689051;-909.346550295275","-5000;-2429.63780368038;1192.46496680503","-0.863489701323413;0.183626856152701;0.469751757216381",525.697382049064,"-1136.48576879498;-3251.23992689051;-909.346550295275","-5453.93427541205;-2333.10564612701;1439.41223578663",2,"X",1,1,"-0;-0;-0",6.82121026329696e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A27,29,2305.77420421187,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3064.99376678937;-3445.2491194506;-817.752309061515","-5000;-2285.37593637789;-1294.23920020719","-0.8392002259701;0.503029820072587;-0.206649415313648",2694.22579578813,"-3064.99376678937;-3445.2491194506;-817.752309061515","-7260.99489663987;-930.100019087664;-1850.99938562975",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A28,30,4036.5366439421,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1296.39293705433;-544.587260835758;3821.61080121073","-5000;-1980.646304769;3104.21465993047","-0.917520981384852;-0.355765144876966;-0.177725660525566",963.463356057905,"-1296.39293705433;-544.587260835758;3821.61080121073","-5883.99784397859;-2323.41298522059;2932.9824985829",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A29,31,3711.55542740026,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1952.21256355269;148.897971568059;3715.77168678109","-5000;-1885.81724045037;4304.47317215295","-0.821161773295171;-0.548210919065713;0.158613146667788",1288.44457259974,"-1952.21256355269;148.897971568059;3715.77168678109","-6058.02143002854;-2592.15662376051;4508.83742012003",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A30,32,831.635453761807,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-4193.73371013477;-2022.79385410491;-4369.53273436392","-5000;-1832.60798588856;-4442.89166913915","-0.96949485043979;0.228688985487651;-0.088210446588585",4168.36454623819,"-4193.73371013477;-2022.79385410491;-4369.53273436392","-9041.20796233372;-879.348926666654;-4810.58496730685",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A31,33,3277.86233502475,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3995.73616419977;-2209.34600138377;3386.92990346057","-5000;-1823.22140012199;290.683235674212","-0.306377673360296;0.117797686966883;-0.944593259668723",1722.13766497525,"-3995.73616419977;-2209.34600138377;3386.92990346057","-5527.62453100125;-1620.35756654936;-1336.03639488305",2,"X",1,1,"-0;-0;-0",9.09494701772928e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A32,34,3934.46970492368,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1386.52055894232;-3296.09996253492;2900.10227380758","-5000;-1770.83504212766;2589.6427585874","-0.918415876105411;0.387667216880209;-0.0789075881894997",1065.53029507632,"-1386.52055894232;-3296.09996253492;2900.10227380758","-5978.59993946937;-1357.76387813388;2505.56433286008",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A33,35,3432.25591481607,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1780.69058860293;-1643.08063301096;-2771.82605077521","-5000;-1730.49364760457;-1584.90290947253","-0.937957276874439;-0.0254680935114054;0.345814289715132",1567.74408518393,"-1780.69058860293;-1643.08063301096;-2771.82605077521","-6470.47697297513;-1770.42110056799;-1042.75460219955",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A34,36,3965.72498047042,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-1037.62963183377;-1563.14982673259;981.243942181346","-5000;-1690.28799022273;1083.3790173988","-0.999154098602221;-0.0320592487165004;0.0257544523940585",1034.27501952958,"-1037.62963183377;-1563.14982673259;981.243942181346","-6033.40012484487;-1723.44607031509;1110.01620415164",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A35,37,3102.40496915297,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2354.47254035077;51.3673451435429;-675.743671616226","-5000;-1568.74135130602;-712.470563064057","-0.85273440635686;-0.522210579391862;-0.0118382003036368",1897.59503084703,"-2354.47254035077;51.3673451435429;-675.743671616226","-6618.14457213507;-2559.68555181577;-734.93467313441",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A36,38,4168.65995530506,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2413.6764685915;-2347.43049850611;-939.89490181865","-5000;-1525.23346506892;2224.38202222794","-0.62042084486098;0.197232933905021;0.759063334014498",831.340044694938,"-2413.6764685915;-2347.43049850611;-939.89490181865","-5515.7806928964;-1361.26582898101;2855.42176825384",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A37,39,1075.09193562398,2,"X-5000","Z+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.850275437503769;0.122236769762353;0.511947118847094",3924.90806437602,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A38,40,561.718304811153,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-4599.65698133606;-1583.8638820847;2730.79813773728","-5000;-1194.62051862425;2791.97432075776","-0.712711363035487;0.692951182339183;0.108909007409056",4438.28169518885,"-4599.65698133606;-1583.8638820847;2730.79813773728","-8163.2137965135;1880.89202961122;3275.34317478256",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A39,41,811.0214235043,2,"X-5000","Z+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.90970542688055;0.275262225214458;0.310912758943825",4188.9785764957,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A40,42,2217.8121965483,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3038.77279122151;-908.420118048348;4797.51561919305","-5000;-1113.88857078746;3782.59616936743","-0.884307161729406;-0.0926446581270016;-0.457621908385747",2782.1878034517,"-3038.77279122151;-908.420118048348;4797.51561919305","-7460.30859986854;-1371.64340868336;2509.40607726431",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A41,43,4193.51846848242,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-859.593581892434;-464.39271979464;-3300.67349476013","-5000;-1099.7597181318;-3498.00726232382","-0.987334728397159;-0.151511672861927;-0.0470568495278626",806.481531517576,"-859.593581892434;-464.39271979464;-3300.67349476013","-5796.26722387823;-1221.95108410428;-3535.95774239944",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A42,44,1222.58033939938,1,"X-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-3841.2940835211;-642.904872072403;-3919.37008726385","-5000;-1032.75823239689;-3930.21641597039","-0.947754416734803;-0.318877498484893;-0.00887166949851995",3777.41966060062,"-3841.2940835211;-642.904872072403;-3919.37008726385","-8580.06616719511;-2237.29236449687;-3963.72843475645",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
